策略,样本,胜率,盈亏比,单笔平均收益,总收益_线性,净值_顺序复利,未成交数
扩展网格_止损-3|止盈12|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.494624,1.388035,0.008618,0.801519,1.696337,0
扩展网格_止损-3|止盈10|强势阈值1.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.440860,1.714748,0.008618,0.801455,1.687741,0
扩展网格_止损-5|止盈12|强势阈值1.0|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.516129,1.269726,0.008618,0.801440,1.691866,0
扩展网格_止损-7|止盈9|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.537634,1.177682,0.008615,0.801186,1.746140,0
扩展网格_止损-5|止盈10|强势阈值0.5|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.408602,1.935059,0.008615,0.801178,1.668243,0
扩展网格_止损-4|止盈6|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值0(可成交),93,0.516129,1.266070,0.008613,0.801055,1.745107,0
扩展网格_止损-4|止盈6|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值1(可成交),93,0.516129,1.266070,0.008613,0.801055,1.745107,0
扩展网格_止损-5|止盈7|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.505376,1.315572,0.008611,0.800836,1.729821,0
扩展网格_止损-3|止盈12|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.494624,1.387686,0.008610,0.800754,1.695897,0
扩展网格_止损-5|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.462366,1.560377,0.008605,0.800285,1.746192,0
扩展网格_止损-5|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.462366,1.560377,0.008605,0.800285,1.746192,0
扩展网格_止损-5|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.462366,1.560377,0.008605,0.800285,1.746192,0
扩展网格_止损-5|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.462366,1.560377,0.008605,0.800285,1.746192,0
网格_止损-5|强势0|兑现6(可成交),93,0.462366,1.560377,0.008605,0.800285,1.746192,0
扩展网格_止损-3|止盈7|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.505376,1.335137,0.008603,0.800046,1.758141,0
扩展网格_止损-3|止盈7|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.505376,1.335137,0.008603,0.800046,1.758141,0
扩展网格_止损-4|止盈6|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.516129,1.275681,0.008601,0.799907,1.766659,0
扩展网格_止损-4|止盈6|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.516129,1.275681,0.008601,0.799907,1.766659,0
扩展网格_止损-4|止盈6|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.516129,1.275681,0.008601,0.799907,1.766659,0
扩展网格_止损-4|止盈6|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.516129,1.275681,0.008601,0.799907,1.766659,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考prev_close|最多D3|转弱阈值-2(可成交),93,0.516129,1.261727,0.008594,0.799253,1.729309,0
扩展网格_止损-3|止盈7|强势阈值0.0|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.365591,2.273060,0.008587,0.798634,1.653618,0
扩展网格_止损-5|止盈8|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.516129,1.282301,0.008587,0.798595,1.752628,0
扩展网格_止损-5|止盈7|强势阈值1.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.505376,1.320197,0.008581,0.798011,1.733473,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考d0|最多D4|转弱阈值1(可成交),93,0.494624,1.401716,0.008578,0.797769,1.740549,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考d0|最多D5|转弱阈值1(可成交),93,0.494624,1.401716,0.008578,0.797769,1.740549,0
扩展网格_止损-4|止盈12|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.505376,1.313115,0.008578,0.797761,1.678014,0
扩展网格_止损-6|止盈12|强势阈值2.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.473118,1.526903,0.008575,0.797468,1.682938,0
扩展网格_止损-3|止盈10|强势阈值1.0|强势参考d0|最多D4|转弱阈值-1(可成交),93,0.430108,1.779170,0.008573,0.797318,1.673331,0
扩展网格_止损-6|止盈10|强势阈值2.0|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.494624,1.406996,0.008572,0.797219,1.727133,0
扩展网格_止损-3|止盈6|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值1(可成交),93,0.505376,1.328449,0.008572,0.797216,1.752747,0
扩展网格_止损-3|止盈6|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值0(可成交),93,0.505376,1.328449,0.008572,0.797216,1.752747,0
扩展网格_止损-4|止盈10|强势阈值1.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.451613,1.635504,0.008569,0.796905,1.673412,0
扩展网格_止损-6|止盈9|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值1(可成交),93,0.548387,1.139032,0.008568,0.796796,1.764289,0
扩展网格_止损-6|止盈9|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值1(可成交),93,0.548387,1.139032,0.008568,0.796796,1.764289,0
扩展网格_止损-5|止盈12|强势阈值1.0|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.408602,1.927046,0.008565,0.796556,1.617582,0
扩展网格_止损-5|止盈10|强势阈值0.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.419355,1.847152,0.008564,0.796467,1.663491,0
扩展网格_止损-5|止盈8|强势阈值1.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.408602,1.913955,0.008562,0.796253,1.653235,0
扩展网格_止损-6|止盈12|强势阈值0.0|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.397849,1.999340,0.008555,0.795646,1.608483,0
扩展网格_止损-5|止盈8|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.526882,1.218814,0.008554,0.795543,1.736000,0
扩展网格_止损-5|止盈8|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.526882,1.218814,0.008554,0.795543,1.736000,0
扩展网格_止损-4|止盈7|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.516129,1.273817,0.008554,0.795496,1.743215,0
扩展网格_止损-4|止盈7|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.516129,1.273817,0.008554,0.795496,1.743215,0
扩展网格_止损-4|止盈7|强势阈值0.0|强势参考prev_close|最多D3|转弱阈值0(可成交),93,0.516129,1.263533,0.008547,0.794869,1.731499,0
扩展网格_止损-4|止盈7|强势阈值0.0|强势参考prev_close|最多D3|转弱阈值1(可成交),93,0.516129,1.263533,0.008547,0.794869,1.731499,0
扩展网格_止损-6|止盈10|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.537634,1.171307,0.008541,0.794351,1.722956,0
扩展网格_止损-3|止盈7|强势阈值0.0|强势参考d0|最多D3|转弱阈值-2(可成交),93,0.376344,2.168521,0.008536,0.793811,1.645413,0
扩展网格_止损-3|止盈12|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.494624,1.384500,0.008535,0.793782,1.685305,0
扩展网格_止损-3|止盈6|强势阈值1.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.419355,1.836680,0.008534,0.793693,1.674298,0
扩展网格_止损-6|止盈10|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.537634,1.171007,0.008533,0.793585,1.722509,0
扩展网格_止损-5|止盈10|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.537634,1.169136,0.008533,0.793524,1.745645,0
扩展网格_止损-5|止盈10|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.537634,1.169136,0.008533,0.793524,1.745645,0
扩展网格_止损-5|止盈10|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.537634,1.169136,0.008533,0.793524,1.745645,0
扩展网格_止损-5|止盈10|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.537634,1.169136,0.008533,0.793524,1.745645,0
扩展网格_止损-5|止盈7|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.537634,1.166890,0.008525,0.792827,1.751138,0
扩展网格_止损-5|止盈7|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.537634,1.166890,0.008525,0.792827,1.751138,0
扩展网格_止损-5|止盈7|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.537634,1.166890,0.008525,0.792827,1.751138,0
扩展网格_止损-5|止盈7|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.537634,1.166890,0.008525,0.792827,1.751138,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考d0|最多D5|转弱阈值1(可成交),93,0.419355,1.845021,0.008525,0.792797,1.668482,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考d0|最多D4|转弱阈值1(可成交),93,0.419355,1.845021,0.008525,0.792797,1.668482,0
扩展网格_止损-4|止盈10|强势阈值1.0|强势参考d0|最多D4|转弱阈值-1(可成交),93,0.440860,1.696762,0.008524,0.792768,1.659125,0
扩展网格_止损-5|止盈10|强势阈值0.0|强势参考d0|最多D4|转弱阈值-1(可成交),93,0.408602,1.918608,0.008520,0.792330,1.649288,0
扩展网格_止损-4|止盈7|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.505376,1.317247,0.008518,0.792183,1.722264,0
扩展网格_止损-4|止盈12|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.505376,1.313588,0.008513,0.791728,1.672162,0
扩展网格_止损-4|止盈7|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.505376,1.316506,0.008499,0.790449,1.719509,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考d0|最多D4|转弱阈值0(可成交),93,0.462366,1.574657,0.008494,0.789986,1.716663,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考d0|最多D4|转弱阈值-1(可成交),93,0.462366,1.574657,0.008494,0.789986,1.716663,0
扩展网格_止损-6|止盈9|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.537634,1.178974,0.008491,0.789693,1.743655,0
扩展网格_止损-6|止盈9|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值-1(可成交),93,0.537634,1.178974,0.008491,0.789693,1.743655,0
扩展网格_止损-5|止盈12|强势阈值1.0|强势参考prev_close|最多D4|转弱阈值-1(可成交),93,0.516129,1.264751,0.008489,0.789440,1.673501,0
扩展网格_止损-4|止盈6|强势阈值1.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.430108,1.751518,0.008485,0.789143,1.660083,0
扩展网格_止损-5|止盈8|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值-1(可成交),93,0.516129,1.262374,0.008480,0.788626,1.717120,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.462366,1.573753,0.008476,0.788252,1.713917,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.462366,1.573753,0.008476,0.788252,1.713917,0
扩展网格_止损-3|止盈6|强势阈值0.0|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.505376,1.324372,0.008472,0.787922,1.748579,0
扩展网格_止损-3|止盈6|强势阈值0.0|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.505376,1.324372,0.008472,0.787922,1.748579,0
扩展网格_止损-3|止盈6|强势阈值0.0|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.505376,1.324372,0.008472,0.787922,1.748579,0
扩展网格_止损-3|止盈6|强势阈值0.0|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.505376,1.324372,0.008472,0.787922,1.748579,0
扩展网格_止损-7|止盈8|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.537634,1.154005,0.008471,0.787803,1.688997,0
扩展网格_止损-3|止盈7|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值0(可成交),93,0.505376,1.329625,0.008470,0.787673,1.739167,0
扩展网格_止损-3|止盈7|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值1(可成交),93,0.505376,1.329625,0.008470,0.787673,1.739167,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.537634,1.180677,0.008467,0.787454,1.760867,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.537634,1.180677,0.008467,0.787454,1.760867,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.537634,1.180677,0.008467,0.787454,1.760867,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.537634,1.180677,0.008467,0.787454,1.760867,0
扩展网格_止损-3|止盈12|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.483871,1.438672,0.008462,0.786962,1.675292,0
扩展网格_止损-5|止盈8|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.516129,1.261660,0.008461,0.786892,1.714373,0
扩展网格_止损-3|止盈6|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.379635,0.008461,0.786827,1.733160,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考d0|最多D4|转弱阈值-1(可成交),93,0.473118,1.502243,0.008446,0.785436,1.702089,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考d0|最多D4|转弱阈值0(可成交),93,0.473118,1.502243,0.008446,0.785436,1.702089,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值0(可成交),93,0.494624,1.395722,0.008443,0.785185,1.721606,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值-1(可成交),93,0.494624,1.395722,0.008443,0.785185,1.721606,0
扩展网格_止损-5|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值1(可成交),93,0.494624,1.395722,0.008443,0.785185,1.721606,0
扩展网格_止损-3|止盈12|强势阈值0.5|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.387097,2.098681,0.008442,0.785104,1.605599,0
扩展网格_止损-3|止盈12|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.494624,1.380094,0.008432,0.784143,1.669564,0
扩展网格_止损-5|止盈7|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.537634,1.165449,0.008431,0.784062,1.739221,0
扩展网格_止损-5|止盈7|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.537634,1.165449,0.008431,0.784062,1.739221,0
扩展网格_止损-5|止盈7|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.537634,1.165449,0.008431,0.784062,1.739221,0
扩展网格_止损-5|止盈7|强势阈值1.0|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.537634,1.165449,0.008431,0.784062,1.739221,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.473118,1.501385,0.008427,0.783702,1.699366,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.473118,1.501385,0.008427,0.783702,1.699366,0
扩展网格_止损-6|止盈8|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值1(可成交),93,0.537634,1.166944,0.008422,0.783218,1.719457,0
扩展网格_止损-6|止盈8|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值1(可成交),93,0.537634,1.166944,0.008422,0.783218,1.719457,0
扩展网格_止损-4|止盈7|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值1(可成交),93,0.516129,1.268585,0.008421,0.783123,1.724402,0
扩展网格_止损-4|止盈7|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值0(可成交),93,0.516129,1.268585,0.008421,0.783123,1.724402,0
扩展网格_止损-7|止盈9|强势阈值1.0|强势参考prev_close|最多D4|转弱阈值-1(可成交),93,0.537634,1.172354,0.008415,0.782589,1.719589,0
扩展网格_止损-7|止盈9|强势阈值1.0|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.537634,1.172354,0.008415,0.782589,1.719589,0
扩展网格_止损-3|止盈6|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.372321,0.008413,0.782446,1.719675,0
扩展网格_止损-4|止盈12|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.494624,1.372821,0.008413,0.782411,1.661069,0
扩展网格_止损-4|止盈6|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.505376,1.316482,0.008412,0.782277,1.718446,0
扩展网格_止损-5|止盈10|强势阈值2.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.494624,1.394206,0.008409,0.782003,1.702905,0
扩展网格_止损-5|止盈10|强势阈值2.0|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.494624,1.394206,0.008409,0.782003,1.702905,0
扩展网格_止损-4|止盈12|强势阈值0.5|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.397849,1.999147,0.008393,0.780554,1.591968,0
扩展网格_止损-3|止盈7|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.494624,1.378426,0.008392,0.780492,1.715825,0
扩展网格_止损-3|止盈7|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.494624,1.378426,0.008392,0.780492,1.715825,0
扩展网格_止损-6|止盈10|强势阈值0.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.451613,1.618594,0.008390,0.780246,1.694130,0
扩展网格_止损-6|止盈10|强势阈值0.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.451613,1.618594,0.008390,0.780246,1.694130,0
扩展网格_止损-6|止盈10|强势阈值0.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.451613,1.618594,0.008390,0.780246,1.694130,0
扩展网格_止损-6|止盈10|强势阈值0.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.451613,1.618594,0.008390,0.780246,1.694130,0
网格_止损-6|强势0|兑现10(可成交),93,0.451613,1.618594,0.008390,0.780246,1.694130,0
扩展网格_止损-3|止盈12|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值-2(可成交),93,0.483871,1.430007,0.008390,0.780244,1.659972,0
扩展网格_止损-4|止盈6|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值0(可成交),93,0.516129,1.260202,0.008382,0.779545,1.714528,0
扩展网格_止损-4|止盈6|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值1(可成交),93,0.516129,1.260202,0.008382,0.779545,1.714528,0
扩展网格_止损-5|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.494624,1.392849,0.008378,0.779154,1.719753,0
扩展网格_止损-5|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.494624,1.392849,0.008378,0.779154,1.719753,0
